key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,moods,genres
11.0,0.512257,0.08305499999999999,123.0,0.130696,5.4000000000000005e-05,0.9198219999999999,1.0,4.0,361.91256,-10.23,0.21276699999999998,0.814562,0.153,0.5680000000000001,0.9580000000000001,1.0,"energetic,cold",dance
10.0,0.738835,0.07595099999999999,175.979,0.064066,0.004284,4e-06,0.0,4.0,230.30667,-6.256,0.437525,0.698971,0.371,0.498,0.518,1.0,"energetic,rowdy",dance
6.0,0.8811749999999999,0.682043,96.932,0.054470000000000005,0.018052,2e-06,1.0,4.0,273.13333,-4.05,0.592727,0.5640339999999999,0.651,0.535,0.764,0.793,aggressive,rock
9.0,0.903071,0.109773,126.972,0.296461,0.15127000000000002,0.0,1.0,4.0,168.54667,-4.003,0.779563,0.814484,0.615,0.312,0.28,0.788,"cocky,visceral",dance
4.0,0.6371009999999999,0.374185,133.984,0.067674,0.0010969999999999999,0.851843,0.0,4.0,503.72,-13.663,0.241636,0.7841969999999999,0.637,0.426,0.97,1.0,hypnotic,dance
9.0,0.906311,0.341558,77.01,0.091212,0.018497,0.080174,0.0,4.0,374.8,-5.981,0.8590049999999999,0.711953,0.281,0.259,0.28300000000000003,1.0,"cocky,motivational",rap
5.0,0.641628,0.269368,81.173,0.028321,0.005173,0.787349,0.0,4.0,274.33333,-8.356,0.521102,0.49934599999999996,0.6900000000000001,0.648,0.542,0.978,mellow,jazz
7.0,0.9393279999999999,0.09084099999999999,84.9,0.06951399999999999,1.3000000000000001e-05,0.037510999999999996,1.0,4.0,292.94667,-5.266,0.300425,0.180091,0.47000000000000003,0.299,0.243,0.6000000000000001,aggressive,rock
3.0,0.163845,0.089594,133.687,0.061576,0.979185,0.510021,1.0,4.0,258.46667,-11.582,0.293575,0.605831,0.55,0.315,0.098,0.98,"classy,sad,mellow",jazz
4.0,0.653727,0.149832,132.006,0.040679,0.047074,0.012487,1.0,4.0,211.14077,-8.046,0.7076169999999999,0.539835,0.771,0.658,0.786,1.0,energetic,dance
6.0,0.7829419999999999,0.051619,92.005,0.284209,0.050706999999999995,0.000127,1.0,4.0,253.4,-5.007,0.7223769999999999,0.7702589999999999,0.191,0.251,0.546,1.0,funky,rap
11.0,0.781378,0.038645,140.017,0.044363,0.0026000000000000003,0.590368,0.0,4.0,263.01188,-7.649,0.8734729999999999,0.678505,0.977,0.725,0.85,0.985,visceral,dance
8.0,0.334648,0.11340399999999999,102.875,0.035116999999999995,0.976576,0.9326589999999999,1.0,4.0,274.13333,-13.989,0.349801,0.317986,0.5660000000000001,0.56,0.367,0.916,lush,jazz
0.0,0.9826419999999999,0.453856,127.993,0.259592,0.026661999999999998,0.272439,1.0,4.0,344.282,-5.009,0.5108349999999999,0.715954,0.326,0.313,0.603,1.0,"visceral,motivational",dance
1.0,0.446926,0.08598299999999999,97.038,0.125446,0.561113,9e-06,1.0,4.0,250.76,-9.208,0.418139,0.8590519999999999,0.619,0.509,0.426,1.0,funky,rap
8.0,0.859436,0.100393,181.009,0.052443,0.0012300000000000002,0.002905,0.0,4.0,267.72,-4.587,0.2911,0.154547,0.124,0.30000000000000004,0.125,0.893,angsty,rock
5.0,0.860254,0.688265,83.717,0.07080299999999999,0.034315,0.004985,0.0,4.0,152.71138,-16.083,0.141839,0.367622,0.561,0.557,0.633,0.93,aggressive,rock
7.0,0.272208,0.116006,81.322,0.027875999999999998,0.9382579999999999,0.002392,0.0,4.0,192.74082,-9.204,0.157253,0.293842,0.219,0.455,0.41200000000000003,0.295,"warm,sprightly",jazz
11.0,0.908017,0.160407,94.0,0.036164999999999996,0.066032,0.001,1.0,4.0,183.86667,-6.459,0.348016,0.566186,0.654,0.7000000000000001,0.402,0.9,angsty,rock
8.0,0.227738,0.115968,90.268,0.032172,0.758917,0.005024,0.0,4.0,168.73333,-15.131,0.337221,0.590178,0.54,0.5690000000000001,0.092,1.0,mellow,rock
0.0,0.661828,0.23041799999999998,186.001,0.33577399999999996,0.034274,0.0,1.0,4.0,253.05333,-6.5120000000000005,0.22197499999999998,0.8013079999999999,0.539,0.506,0.231,1.0,sexual,rap
4.0,0.058207999999999996,0.11255799999999999,83.88,0.045308999999999995,0.9912289999999999,9.300000000000001e-05,1.0,3.0,174.84,-17.976,0.23043899999999998,0.316662,0.279,0.176,0.121,0.583,"introspective,sad,lush",jazz
7.0,0.948996,0.296747,159.678,0.11365399999999999,0.000101,0.6182200000000001,1.0,4.0,314.56,-10.596,0.14432699999999998,0.168679,0.41600000000000004,0.447,0.211,0.914,"energetic,aggressive,visceral",rock
6.0,0.536476,0.109708,92.263,0.037284,0.13106399999999999,0.695881,1.0,4.0,319.2,-10.662,0.5355759999999999,0.420099,0.28500000000000003,0.423,0.661,0.9580000000000001,"funky,classy,nocturnal",rap
0.0,0.929388,0.042563,127.007,0.151246,0.000116,0.32087299999999996,1.0,4.0,231.30667,-5.505,0.713164,0.551658,0.256,0.382,0.895,1.0,atmospheric,dance
7.0,0.927387,0.091539,197.708,0.07407699999999999,0.0034389999999999998,0.00044,1.0,4.0,224.86667,-5.371,0.494616,0.13275,0.41500000000000004,0.47800000000000004,0.212,1.0,"angsty,aggressive,trashy,raw",rock
9.0,0.9246329999999999,0.056934,140.208,0.08502699999999999,0.003754,0.9155139999999999,1.0,4.0,401.0,-9.34,0.689499,0.749292,0.655,0.424,0.975,1.0,"visceral,motivational",dance
4.0,0.8512500000000001,0.47304799999999997,154.019,0.112116,0.195272,0.0,0.0,4.0,199.92,-4.9719999999999995,0.47506000000000004,0.450243,0.505,0.447,0.027,0.834,"cocky,visceral",rap
0.0,0.12947699999999998,0.120519,137.881,0.038554,0.38036699999999996,0.705029,1.0,1.0,541.2,-23.288,0.037993,0.279238,0.323,0.40900000000000003,0.309,0.7010000000000001,atmospheric,rock
2.0,0.9832919999999999,0.9476859999999999,157.66,0.167313,0.002999,0.021952,1.0,4.0,325.11955,-5.68,0.11933099999999999,0.255725,0.849,0.652,0.002,0.9470000000000001,aggressive,rock
10.0,0.651949,0.096189,120.028,0.068386,0.028857999999999998,0.385383,0.0,4.0,493.19184,-8.978,0.341482,0.8451400000000001,0.045,0.419,0.595,1.0,"cold,visceral,nocturnal",dance
7.0,0.453825,0.34670799999999996,116.729,0.055284,0.592152,7e-06,0.0,3.0,386.04068,-11.455,0.685232,0.471394,0.433,0.729,0.169,0.23800000000000002,"sprightly,seductive,nocturnal",jazz
7.0,0.594479,0.13142199999999998,140.766,0.03896,0.23340000000000002,1.5000000000000002e-05,1.0,4.0,199.0,-14.823,0.7833859999999999,0.681555,0.728,0.5680000000000001,0.44,1.0,"funky,warm",jazz
3.0,0.513159,0.31174599999999997,130.711,0.149971,0.09108000000000001,0.0,0.0,4.0,211.77469,-10.171,0.834853,0.7997839999999999,0.743,0.613,0.743,1.0,"funky,mellow",rap
2.0,0.6337809999999999,0.309873,105.166,0.28898,0.353613,0.0,1.0,4.0,287.66667,-4.842,0.40590099999999996,0.915912,0.461,0.331,0.794,1.0,"gloomy,rowdy,raw,trashy",rap
8.0,0.881697,0.31603000000000003,76.126,0.050572,7e-06,0.8111069999999999,1.0,4.0,221.08,-6.5809999999999995,0.356813,0.374451,1.0,0.678,0.132,0.882,aggressive,rock
1.0,0.852584,0.502757,139.955,0.06798,0.026643,0.002816,0.0,4.0,309.41333,-5.052,0.079708,0.632942,0.7010000000000001,0.552,0.329,1.0,visceral,dance
1.0,0.896122,0.067129,129.974,0.035440000000000006,0.00021799999999999999,1e-06,0.0,4.0,201.46667,-5.978,0.640608,0.697194,0.664,0.643,0.803,0.979,"cold,aggressive",rock
4.0,0.725599,0.303583,133.91,0.05238,0.033339,0.0,0.0,4.0,257.69333,-6.64,0.699035,0.6735869999999999,0.519,0.464,0.8220000000000001,0.993,"trashy,sexual",rap
8.0,0.87665,0.072277,125.014,0.105487,0.0009239999999999999,0.081122,1.0,4.0,227.74132,-2.373,0.469622,0.586166,0.591,0.541,0.856,0.9550000000000001,"energetic,visceral",dance
11.0,0.997193,0.232847,183.268,0.15351299999999998,1.3000000000000001e-05,0.352508,0.0,4.0,139.22667,-3.057,0.47271,0.181649,0.024,0.139,0.171,0.891,aggressive,rock
9.0,0.9436100000000001,0.34235299999999996,106.11,0.139594,0.07345499999999999,0.11429299999999999,1.0,4.0,381.18567,-7.246,0.33030000000000004,0.559723,0.371,0.169,0.712,0.925,"funky,warm",jazz
5.0,0.844514,0.334281,81.099,0.265363,0.003136,0.040643,1.0,4.0,258.26667,-3.61,0.48164399999999996,0.513567,0.28,0.303,0.41300000000000003,0.991,visceral,rap
2.0,0.9206000000000001,0.160556,100.885,0.082455,7.400000000000001e-05,0.0,1.0,3.0,166.44,-4.108,0.32473599999999997,0.268223,0.965,0.754,0.34500000000000003,1.0,"angsty,aggressive",rock
9.0,0.768011,0.127209,126.964,0.183222,0.059335,0.000139,0.0,4.0,168.86667,-5.478,0.6126159999999999,0.83474,0.27,0.387,0.8130000000000001,0.276,"visceral,trippy,spacey,rowdy",dance
4.0,0.646529,0.320752,121.679,0.06410199999999999,0.039424999999999995,0.0,1.0,4.0,185.73333,-8.612,0.907778,0.7052379999999999,0.605,0.378,0.8130000000000001,1.0,motivational,rock
3.0,0.9539409999999999,0.077608,88.098,0.039757,0.487788,0.5579700000000001,1.0,4.0,154.83492,-10.738,0.806572,0.513512,0.722,0.667,0.6950000000000001,1.0,raw,rock
1.0,0.745726,0.794254,130.754,0.19591000000000003,0.255509,0.0,1.0,4.0,249.54667,-6.167,0.549053,0.6870419999999999,0.616,0.41400000000000003,0.897,1.0,warm,rap
7.0,0.7213769999999999,0.143489,122.01,0.113912,0.33924899999999997,0.653758,1.0,4.0,467.0,-12.46,0.7121400000000001,0.734833,0.0,0.227,0.898,1.0,nocturnal,dance
6.0,0.8287049999999999,0.328665,90.842,0.170877,0.318508,5e-05,1.0,4.0,265.48,-6.132,0.689242,0.755845,0.512,0.419,0.47000000000000003,1.0,"energetic,motivational",rap
5.0,0.034085,0.110098,77.57,0.038147,0.97957,0.824226,0.0,4.0,338.0,-26.032,0.050858999999999994,0.232705,0.5660000000000001,0.5730000000000001,0.015,0.625,"classy,nocturnal",jazz
0.0,0.28685299999999997,0.094316,109.389,0.030185999999999998,0.9094749999999999,0.0,1.0,4.0,167.82667,-9.246,0.399804,0.5220549999999999,0.526,0.5680000000000001,0.051000000000000004,0.9580000000000001,"classy,sprightly,lush",jazz
9.0,0.230426,0.087006,129.787,0.042208999999999997,0.539106,0.000491,0.0,4.0,343.11791,-18.084,0.645054,0.733097,0.771,0.648,0.482,0.41300000000000003,cold,dance
4.0,0.871074,0.063356,115.777,0.055595,0.19780799999999998,0.00037000000000000005,0.0,4.0,189.90667,-4.521,0.932735,0.655724,0.428,0.445,0.919,1.0,"happy,energetic,campy",rock
6.0,0.081297,0.12097799999999999,175.578,0.034815,0.927715,0.003055,1.0,3.0,183.90667,-20.01,0.21836599999999998,0.188932,0.67,0.651,0.221,0.11800000000000001,"introspective,sad,lush",jazz
2.0,0.366554,0.20174399999999998,80.6,0.028488,0.5414,0.0,0.0,4.0,155.81388,-12.43,0.5343129999999999,0.510821,0.246,0.298,0.266,0.9460000000000001,"classy,sprightly,mellow,lush",jazz
7.0,0.854263,0.139794,79.193,0.383777,0.130162,0.0,1.0,4.0,278.74667,-4.465,0.483029,0.429353,0.704,0.603,0.192,0.838,cocky,rap
7.0,0.780206,0.086157,115.564,0.053841,0.011398,0.7351369999999999,1.0,4.0,319.76,-9.948,0.334393,0.682255,0.782,0.663,0.748,1.0,"cold,angsty,trashy",rock
2.0,0.909585,0.101592,103.399,0.028855,0.171238,0.003209,1.0,4.0,268.46667,-8.332,0.820488,0.633934,0.8290000000000001,0.627,0.367,0.848,"angsty,aggressive",rock
10.0,0.347257,0.09886199999999999,64.846,0.034513999999999996,0.8944679999999999,0.384426,1.0,4.0,658.37333,-8.228,0.15623299999999998,0.496701,0.359,0.51,0.041,0.9460000000000001,"funky,warm",jazz
11.0,0.5306029999999999,0.21870299999999998,117.384,0.087876,0.801503,0.006398999999999999,0.0,4.0,223.8,-10.262,0.55354,0.459816,0.642,0.7000000000000001,0.55,0.659,"soothing,classy,nocturnal,lush",jazz
5.0,0.5442819999999999,0.41445499999999996,136.907,0.084468,0.566024,0.007306999999999999,0.0,4.0,304.08,-10.956,0.6420859999999999,0.51675,0.256,0.277,0.45,0.741,"classy,nocturnal",jazz
11.0,0.813406,0.332766,201.935,0.07182000000000001,0.466584,0.0,0.0,4.0,123.17333,-5.51,0.751141,0.329283,0.639,0.624,0.498,1.0,sprightly,rock
7.0,0.7163269999999999,0.061396,130.018,0.119112,6.2e-05,0.6251829999999999,1.0,4.0,247.10095,-6.677,0.24928799999999998,0.719244,0.93,0.406,0.8150000000000001,1.0,cocky,dance
5.0,0.6764979999999999,0.09539399999999999,124.998,0.07922699999999999,0.45786899999999997,0.0,1.0,4.0,246.21333,-6.598,0.7077300000000001,0.758263,0.30000000000000004,0.364,0.8220000000000001,1.0,celebratory,dance
5.0,0.149215,0.103876,61.239,0.047991,0.9630829999999999,0.15505000000000002,1.0,4.0,262.18667,-20.339,0.292923,0.612061,0.28800000000000003,0.385,0.153,0.906,"seductive,sad,classy,nocturnal,mellow",jazz
0.0,0.279653,0.157263,59.624,0.062147999999999995,0.923419,0.505008,0.0,4.0,333.45333,-12.033,0.34790299999999996,0.48786199999999996,0.499,0.731,0.0,0.40800000000000003,classy,jazz
8.0,0.652215,0.430085,91.969,0.32459499999999997,0.211035,0.0,0.0,4.0,234.05333,-8.676,0.48874799999999996,0.7294379999999999,0.299,0.241,0.185,1.0,sexual,rap
10.0,0.7449779999999999,0.110039,174.105,0.355591,0.19885599999999998,0.0,0.0,4.0,253.14667,-7.587,0.54266,0.604058,0.47100000000000003,0.608,0.222,1.0,mellow,rap
11.0,0.429973,0.061262,116.504,0.20152899999999999,0.131463,0.0,1.0,4.0,228.73333,-13.364,0.875286,0.7716719999999999,0.604,0.58,0.759,1.0,energetic,dance
7.0,0.305529,0.144377,79.406,0.05466000000000001,0.183965,0.004598,1.0,4.0,289.48512,-13.158,0.11449899999999999,0.292082,0.745,0.679,0.156,0.844,"introspective,sad,nocturnal",rock
11.0,0.8775769999999999,0.182117,139.979,0.036660000000000005,0.0008349999999999999,0.0,1.0,4.0,206.2,-4.016,0.6262829999999999,0.543746,0.552,0.5630000000000001,0.47100000000000003,1.0,"energetic,angsty,rowdy",rock
8.0,0.726483,0.28829000000000005,140.837,0.043414,0.016958,0.001194,0.0,4.0,227.49333,-8.567,0.384187,0.506008,0.091,0.224,0.354,0.962,"warm,happy,sprightly",rock
3.0,0.963205,0.17996499999999999,142.089,0.10518799999999999,0.043842,0.012660999999999999,1.0,3.0,260.81333,-5.717,0.209307,0.36611499999999997,0.417,0.361,0.179,0.9410000000000001,aggressive,rock
9.0,0.6446700000000001,0.126229,116.232,0.036842,0.009613,0.627814,0.0,4.0,337.77333,-10.212,0.461032,0.779798,0.333,0.271,0.8250000000000001,0.912,"funky,warm",dance
4.0,0.8565079999999999,0.71255,161.918,0.06412000000000001,0.021478,0.06308799999999999,0.0,4.0,250.68,-6.77,0.694967,0.288059,0.589,0.538,0.439,1.0,"aggressive,rowdy",rock
0.0,0.937125,0.31998499999999996,128.003,0.037153,0.033597999999999996,0.166384,0.0,4.0,106.87955,-5.885,0.555033,0.736181,0.888,0.846,1.0,1.0,energetic,dance
2.0,0.9522029999999999,0.6758649999999999,103.931,0.246111,0.068054,1e-06,1.0,4.0,268.74667,-2.467,0.5623429999999999,0.6210709999999999,0.0,0.195,0.25,1.0,"energetic,motivational",rap
1.0,0.673841,0.163192,90.201,0.328553,0.18723299999999998,0.0,0.0,4.0,247.34667,-7.022,0.8884200000000001,0.783929,0.0,0.0,0.012,1.0,"gloomy,cocky,raw",rap
10.0,0.159221,0.511438,109.039,0.129106,0.9134089999999999,2.1000000000000002e-05,0.0,4.0,167.98667,-18.063,0.543353,0.63992,0.497,0.466,0.47500000000000003,1.0,"happy,sprightly",jazz
6.0,0.674192,0.31718,75.42,0.24571099999999998,0.186863,0.0,1.0,4.0,276.36,-6.925,0.553275,0.403995,0.365,0.43,0.07200000000000001,0.327,rowdy,rap
9.0,0.929592,0.11105799999999999,139.994,0.051608,0.020406,0.013028999999999999,1.0,4.0,197.93333,-4.64,0.554987,0.660026,0.47300000000000003,0.393,0.725,1.0,"visceral,motivational",dance
5.0,0.37051599999999996,0.098489,152.641,0.043262999999999996,0.45184399999999997,0.0,0.0,4.0,145.25333,-12.133,0.731794,0.5788559999999999,0.361,0.393,0.273,0.809,"classy,sprightly,lush",jazz
11.0,0.951406,0.35077,159.348,0.259943,0.020321,0.000851,0.0,4.0,213.76,-6.067,0.478066,0.381196,0.468,0.652,0.31,1.0,"angsty,aggressive,trashy,raw",rock
6.0,0.789495,0.06793199999999999,109.308,0.053177999999999996,0.033679,6.900000000000001e-05,0.0,4.0,229.73333,-8.997,0.49648299999999995,0.7149700000000001,0.6930000000000001,0.587,0.776,1.0,"celebratory,campy,lush",dance
7.0,0.80608,0.307755,201.788,0.049893,0.0012309999999999999,0.765266,1.0,4.0,344.56,-10.417,0.255046,0.20207599999999998,1.0,0.67,0.073,0.354,aggressive,rock
10.0,0.8376509999999999,0.03696,125.017,0.050814,0.012074,0.353124,0.0,4.0,232.69333,-15.632,0.793696,0.726749,0.468,0.464,0.8160000000000001,1.0,"energetic,cold,visceral",dance
7.0,0.845449,0.142311,105.624,0.09353199999999999,0.13894199999999998,0.0,1.0,4.0,231.93333,-4.083,0.888018,0.8293100000000001,0.5630000000000001,0.551,0.6960000000000001,1.0,"energetic,visceral",dance
2.0,0.5974619999999999,0.251394,184.8,0.048920000000000005,0.8015289999999999,0.0,1.0,4.0,179.97333,-10.522,0.786933,0.5454629999999999,0.8310000000000001,0.794,0.41200000000000003,1.0,"happy,sprightly",rock
6.0,0.473632,0.08776199999999999,92.453,0.19158799999999998,0.08302000000000001,0.001493,0.0,4.0,251.56,-3.849,0.710476,0.866491,0.664,0.46900000000000003,0.657,1.0,funky,rap
7.0,0.7886559999999999,0.271159,139.341,0.040444,0.00022899999999999998,0.10385599999999999,1.0,4.0,175.56,-8.784,0.526894,0.40909799999999996,0.47000000000000003,0.523,0.5700000000000001,1.0,"angsty,aggressive,trashy",rock
4.0,0.7686729999999999,0.204517,93.093,0.25132000000000004,0.023098,0.0,0.0,4.0,249.8351,-7.522,0.9428000000000001,0.855049,0.6880000000000001,0.5710000000000001,0.68,1.0,funky,rap
10.0,0.774864,0.5480189999999999,106.805,0.0257,0.120317,0.880427,0.0,4.0,389.32,-7.631,0.5882000000000001,0.59414,0.434,0.399,0.934,0.9460000000000001,hypnotic,rap
7.0,0.49449099999999996,0.107731,95.008,0.133361,0.17721299999999998,0.0,1.0,4.0,244.72,-9.477,0.291834,0.795877,0.539,0.528,0.67,1.0,funky,rap
5.0,0.163131,0.087085,103.527,0.035676,0.9764349999999999,0.852455,1.0,4.0,457.24,-14.679,0.297149,0.471597,0.261,0.368,0.011,0.776,"classy,sad,mellow",jazz
11.0,0.820707,0.31804899999999997,126.023,0.071832,0.031401,0.001518,0.0,4.0,234.42667,-11.325,0.837063,0.587386,0.136,0.199,0.8320000000000001,1.0,energetic,rock
2.0,0.657971,0.043598,160.371,0.35997,0.051557,0.0,1.0,4.0,221.92,-8.928,0.700043,0.491965,0.373,0.508,0.159,1.0,lush,rap
2.0,0.446913,0.092305,105.624,0.037503999999999996,0.017242,0.003401,0.0,4.0,184.14667,-12.166,0.969684,0.77053,0.314,0.406,0.664,1.0,"funky,celebratory",rap
7.0,0.936094,0.33250599999999997,130.016,0.11118399999999999,0.021185,0.000252,1.0,4.0,202.56,-2.865,0.682816,0.839206,0.59,0.5700000000000001,0.5650000000000001,1.0,rowdy,rap
3.0,0.798307,0.08952399999999999,106.974,0.053680000000000005,0.45352899999999996,0.0032589999999999997,0.0,4.0,215.32667,-8.101,0.616599,0.7609889999999999,0.213,0.307,0.685,1.0,energetic,dance
7.0,0.790747,0.08644299999999999,121.638,0.050771,0.000212,0.9166289999999999,0.0,4.0,189.43955,-8.167,0.549429,0.592399,0.0,0.014,0.253,1.0,"cold,visceral,nocturnal",dance
4.0,0.725356,0.34704799999999997,83.827,0.057116,0.644432,0.00018099999999999998,0.0,4.0,219.33333,-4.338,0.481317,0.55935,0.047,0.23500000000000001,0.406,0.968,"classy,nocturnal,lush",jazz
7.0,0.761979,0.312142,108.095,0.22933399999999998,0.152053,1.4e-05,1.0,4.0,272.73333,-8.904,0.658434,0.731409,0.302,0.38,0.741,1.0,"introspective,funky",rap
7.0,0.8108029999999999,0.09264499999999999,77.032,0.063729,0.000237,0.905225,1.0,4.0,151.05333,-6.819,0.7559,0.486019,0.295,0.393,0.11900000000000001,1.0,rowdy,rock
7.0,0.805124,0.11926199999999999,124.998,0.049496,0.022480000000000003,0.7683169999999999,1.0,4.0,420.53995,-8.536,0.109306,0.700248,0.365,0.555,0.788,0.98,"nocturnal,lush",dance
5.0,0.397314,0.712343,103.776,0.055503,0.775504,0.012039,0.0,3.0,428.52,-11.193,0.40089,0.526745,0.757,0.615,0.012,0.496,"atmospheric,nocturnal,lush",jazz
11.0,0.908611,0.38400399999999996,133.013,0.157832,0.001317,0.0,0.0,4.0,248.13333,-10.79,0.5894600000000001,0.7793009999999999,0.671,0.586,0.621,1.0,sexual,rap
0.0,0.566722,0.111568,118.913,0.040174,0.00032399999999999996,0.8824559999999999,0.0,4.0,812.66667,-11.265,0.17488099999999998,0.23909000000000002,0.634,0.47000000000000003,0.263,0.337,"energetic,cold,nocturnal",dance
4.0,0.8193269999999999,0.160831,137.0,0.058266,0.47584499999999996,4.9999999999999996e-06,1.0,4.0,147.97333,-5.531,0.895393,0.35200499999999996,0.899,0.802,0.107,0.108,sprightly,rock
0.0,0.172365,0.107149,205.535,0.051696,0.830986,0.846468,1.0,3.0,298.66667,-19.368,0.432249,0.440865,0.484,0.5760000000000001,0.121,1.0,"funky,warm",jazz
8.0,0.878442,0.102006,150.406,0.261086,0.000734,0.0,1.0,4.0,190.81333,-4.843,0.535809,0.279009,0.368,0.466,0.23600000000000002,1.0,"energetic,angsty",rock
6.0,0.665339,0.08902199999999999,98.558,0.159502,0.767394,0.00036199999999999996,0.0,4.0,252.8,-8.29,0.42192,0.47526799999999997,0.443,0.762,0.17500000000000002,0.8240000000000001,"funky,mellow",rap
0.0,0.386592,0.068288,127.997,0.059973,0.000995,0.6577200000000001,1.0,4.0,300.67986,-8.083,0.239477,0.796067,0.076,0.188,0.918,1.0,"visceral,motivational",dance
7.0,0.836959,0.126192,134.611,0.045236,0.007981,0.0,1.0,4.0,245.70667,-8.477,0.653544,0.6086849999999999,0.715,0.581,0.776,1.0,angsty,rock
3.0,0.81398,0.059225999999999994,123.027,0.033826999999999996,0.0066300000000000005,0.00031,0.0,4.0,279.09333,-6.074,0.9657009999999999,0.759417,0.424,0.484,0.873,0.996,"energetic,nocturnal",dance
6.0,0.865207,0.497523,124.949,0.075718,0.012676,0.20863,0.0,4.0,193.76,-5.772,0.403838,0.373652,0.434,0.501,0.586,0.857,trippy,rock
5.0,0.7806569999999999,0.332567,144.016,0.207552,0.031436,0.0,0.0,4.0,311.89333,-5.703,0.711075,0.656001,0.494,0.495,0.355,1.0,rowdy,rap
3.0,0.8185,0.35756499999999997,127.006,0.038339,0.0013269999999999998,0.857915,1.0,4.0,427.9902,-8.799,0.46707699999999996,0.768581,0.38,0.43,0.925,1.0,"hypnotic,spacey",dance
0.0,0.637073,0.07629799999999999,102.46,0.080076,0.058508,3.9e-05,1.0,4.0,319.02662,-6.267,0.43757599999999996,0.786208,0.486,0.467,0.484,0.991,rowdy,rap
11.0,0.827637,0.12311599999999999,103.127,0.035345999999999995,0.03586,0.7403259999999999,1.0,4.0,572.57333,-7.007,0.539283,0.380366,0.552,0.562,0.192,1.0,"atmospheric,happy,sprightly",rock
5.0,0.492031,0.353608,195.812,0.37022499999999997,0.034075999999999995,0.012650000000000002,0.0,4.0,351.70667,-14.555,0.5889,0.753049,0.556,0.383,0.41100000000000003,1.0,funky,rap
5.0,0.206618,0.123779,76.57,0.033656,0.9059309999999999,0.00034399999999999996,1.0,4.0,607.81333,-13.829,0.33126000000000005,0.40972899999999995,0.0,0.324,0.266,0.86,"funky,warm",jazz
4.0,0.526254,0.164096,79.474,0.028807,0.6981700000000001,0.376816,0.0,4.0,485.4,-10.107,0.24503899999999998,0.353662,0.276,0.334,0.165,0.212,"seductive,sad,nocturnal,mellow",jazz
1.0,0.688306,0.446343,105.011,0.16544899999999998,0.007311,3.7000000000000005e-05,1.0,4.0,226.54667,-5.964,0.268933,0.8375429999999999,0.129,0.16,0.6880000000000001,1.0,"trashy,sexual",rap
4.0,0.696133,0.317745,141.135,0.04075,0.05671,0.0,1.0,4.0,198.84,-13.034,0.790654,0.44979399999999997,0.294,0.293,0.8220000000000001,0.889,"cocky,trashy,rowdy",rock
0.0,0.287753,0.11894099999999999,168.717,0.033822,0.881967,0.000531,1.0,3.0,150.57084,-7.996,0.277877,0.291695,0.369,0.461,0.026000000000000002,0.333,"soothing,classy,nocturnal,lush",jazz
2.0,0.62031,0.194387,129.661,0.028672,0.6620969999999999,0.7476700000000001,0.0,4.0,234.8,-9.543,0.818866,0.6417200000000001,0.252,0.302,0.776,0.874,"classy,sprightly,mellow,lush",jazz
6.0,0.768694,0.680685,88.245,0.254334,0.165597,0.0,1.0,4.0,299.0,-6.085,0.235002,0.652847,0.08700000000000001,0.403,0.862,0.9460000000000001,cocky,rap
2.0,0.9474239999999999,0.047108,110.05,0.09977000000000001,0.043726,0.19386399999999998,1.0,4.0,157.97333,-5.057,0.264455,0.32898499999999997,0.793,0.5690000000000001,0.712,0.993,aggressive,rock
5.0,0.304193,0.129156,144.117,0.049628,0.8600559999999999,0.0,1.0,4.0,179.46413,-14.007,0.36749699999999996,0.48949499999999996,0.122,0.187,0.23700000000000002,0.426,"classy,lush",jazz
2.0,0.540737,0.698074,114.302,0.325168,0.9928509999999999,9.5e-05,1.0,4.0,150.50667,-8.969,0.926294,0.776531,0.555,0.364,0.589,0.964,"classy,sprightly",jazz
2.0,0.864329,0.113631,89.038,0.085297,0.0007549999999999999,0.006379,1.0,4.0,260.16,-6.105,0.620169,0.626427,0.019,0.155,0.044,1.0,aggressive,rock
4.0,0.271161,0.056541999999999995,73.288,0.14643599999999998,0.011337,2e-06,0.0,4.0,226.73333,-18.245,0.8469589999999999,0.8154079999999999,0.494,0.537,0.20700000000000002,1.0,"funky,mellow",rap
9.0,0.783133,0.088822,119.97,0.06886199999999999,0.323669,0.002567,1.0,4.0,87.02667,-13.711,0.22932899999999998,0.34535000000000005,0.056,0.35100000000000003,0.626,0.725,"cold,angsty,trashy",rock
3.0,0.410751,0.127142,173.08,0.05297,0.9657359999999999,0.7702289999999999,1.0,4.0,165.05642,-14.294,0.965487,0.534712,0.5680000000000001,0.713,0.462,0.549,"happy,sprightly",jazz
9.0,0.686561,0.123217,125.182,0.157223,0.331458,0.815244,0.0,4.0,411.34667,-10.626,0.656191,0.713936,0.668,0.718,0.643,1.0,"energetic,cold,visceral,nocturnal",dance
11.0,0.942276,0.366793,140.012,0.061935,0.018591,1e-06,0.0,4.0,213.32,-8.277,0.649019,0.6848329999999999,0.58,0.444,0.745,0.966,"energetic,nocturnal",dance
7.0,0.631643,0.07004099999999999,110.895,0.25945,0.134396,0.0,1.0,4.0,211.46667,-6.423,0.735945,0.809566,0.723,0.624,0.519,1.0,"cocky,visceral",dance
